DIA_TRANSPORTE;AMBA;MOTIVO_ATSF;GENERO;TIPO_TRANSPORTE;CANT_TRJ;DATO_PRELIMINAR
2020-11-02;SI;MONOTRIBUTO SOCIAL;F;TOTAL;16544;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;F;TREN;2307;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;10463;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;M;SUBTE;274;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;M;TOTAL;10697;NO
2020-11-02;SI;MONOTRIBUTO SOCIAL;M;TREN;1618;NO
2020-11-02;SI;OTRO;F;COLECTIVO;3400;NO
2020-11-02;SI;OTRO;F;LANCHA;0;NO
2020-11-02;SI;OTRO;F;SUBTE;95;NO
2020-11-02;SI;OTRO;F;TOTAL;3458;NO
2020-11-02;SI;OTRO;F;TREN;472;NO
2020-11-02;SI;OTRO;M;COLECTIVO;1981;NO
2020-11-02;SI;OTRO;M;LANCHA;0;NO
2020-11-02;SI;OTRO;M;SUBTE;89;NO
2020-11-02;SI;OTRO;M;TOTAL;2075;NO
2020-11-02;SI;OTRO;M;TREN;416;NO
2020-11-02;SI;PENSION;F;COLECTIVO;46715;NO
2020-11-02;SI;PENSION;F;LANCHA;0;NO
2020-11-02;SI;PENSION;F;SUBTE;846;NO
2020-11-02;SI;PENSION;F;TOTAL;47411;NO
2020-11-02;SI;PENSION;F;TREN;6233;NO
2020-11-02;SI;PENSION;M;COLECTIVO;18838;NO
2020-11-02;SI;PENSION;M;LANCHA;0;NO
2020-11-02;SI;PENSION;M;SUBTE;396;NO
2020-11-02;SI;PENSION;M;TOTAL;19189;NO
2020-11-02;SI;PENSION;M;TREN;2562;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;68903;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;2452;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;70237;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;12490;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;682;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;28;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;707;NO
2020-11-02;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;151;NO
2020-11-02;SI;PROGRESAR;F;COLECTIVO;14747;NO
2020-11-02;SI;PROGRESAR;F;LANCHA;0;NO
2020-11-02;SI;PROGRESAR;F;SUBTE;422;NO
2020-11-02;SI;PROGRESAR;F;TOTAL;15179;NO
2020-11-02;SI;PROGRESAR;F;TREN;2379;NO
2020-11-02;SI;PROGRESAR;M;COLECTIVO;6383;NO
2020-11-02;SI;PROGRESAR;M;LANCHA;0;NO
2020-11-02;SI;PROGRESAR;M;SUBTE;190;NO
2020-11-02;SI;PROGRESAR;M;TOTAL;6621;NO
2020-11-02;SI;PROGRESAR;M;TREN;1182;NO
2020-11-03;NO;;;COLECTIVO;124063;NO
2020-11-03;NO;;;LANCHA;0;NO
2020-11-03;NO;;;SUBTE;0;NO
2020-11-03;NO;;;TOTAL;124063;NO
2020-11-03;NO;;;TREN;0;NO
2020-11-03;NO;;F;COLECTIVO;63778;NO
2020-11-03;NO;;F;LANCHA;5;NO
2020-11-03;NO;;F;SUBTE;0;NO
2020-11-03;NO;;F;TOTAL;63783;NO
2020-11-03;NO;;F;TREN;0;NO
2020-11-03;NO;;M;COLECTIVO;45297;NO
2020-11-03;NO;;M;LANCHA;6;NO
2020-11-03;NO;;M;SUBTE;0;NO
2020-11-03;NO;;M;TOTAL;45303;NO
2020-11-03;NO;;M;TREN;0;NO
2020-11-03;NO;AUH;F;COLECTIVO;36053;NO
2020-11-03;NO;AUH;F;LANCHA;3;NO
2020-11-03;NO;AUH;F;SUBTE;0;NO
2020-11-03;NO;AUH;F;TOTAL;36056;NO
2020-11-03;NO;AUH;F;TREN;0;NO
2020-11-03;NO;AUH;M;COLECTIVO;976;NO
2020-11-03;NO;AUH;M;LANCHA;0;NO
2020-11-03;NO;AUH;M;SUBTE;0;NO
2020-11-03;NO;AUH;M;TOTAL;976;NO
2020-11-03;NO;AUH;M;TREN;0;NO
2020-11-03;NO;JUBILACION;F;COLECTIVO;31027;NO
2020-11-03;NO;JUBILACION;F;LANCHA;2;NO
2020-11-03;NO;JUBILACION;F;SUBTE;0;NO
2020-11-03;NO;JUBILACION;F;TOTAL;31029;NO
2020-11-03;NO;JUBILACION;F;TREN;0;NO
2020-11-03;NO;JUBILACION;M;COLECTIVO;17520;NO
2020-11-03;NO;JUBILACION;M;LANCHA;3;NO
2020-11-03;NO;JUBILACION;M;SUBTE;0;NO
2020-11-03;NO;JUBILACION;M;TOTAL;17523;NO
2020-11-03;NO;JUBILACION;M;TREN;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;3713;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;F;TOTAL;3713;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;1653;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;M;TOTAL;1653;NO
2020-11-03;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-11-03;NO;OTRO;F;COLECTIVO;1343;NO
2020-11-03;NO;OTRO;F;LANCHA;0;NO
2020-11-03;NO;OTRO;F;SUBTE;0;NO
2020-11-03;NO;OTRO;F;TOTAL;1343;NO
2020-11-03;NO;OTRO;F;TREN;0;NO
2020-11-03;NO;OTRO;M;COLECTIVO;628;NO
2020-11-03;NO;OTRO;M;LANCHA;0;NO
2020-11-03;NO;OTRO;M;SUBTE;0;NO
2020-11-03;NO;OTRO;M;TOTAL;628;NO
2020-11-03;NO;OTRO;M;TREN;0;NO
2020-11-03;NO;PENSION;F;COLECTIVO;21354;NO
2020-11-03;NO;PENSION;F;LANCHA;3;NO
2020-11-03;NO;PENSION;F;SUBTE;0;NO
2020-11-03;NO;PENSION;F;TOTAL;21357;NO
2020-11-03;NO;PENSION;F;TREN;0;NO
2020-11-03;NO;PENSION;M;COLECTIVO;8555;NO
2020-11-03;NO;PENSION;M;LANCHA;0;NO
2020-11-03;NO;PENSION;M;SUBTE;0;NO
2020-11-03;NO;PENSION;M;TOTAL;8555;NO
2020-11-03;NO;PENSION;M;TREN;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;17192;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;17192;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;140;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;140;NO
2020-11-03;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-11-03;NO;PROGRESAR;F;COLECTIVO;6328;NO
2020-11-03;NO;PROGRESAR;F;LANCHA;0;NO
2020-11-03;NO;PROGRESAR;F;SUBTE;0;NO
2020-11-03;NO;PROGRESAR;F;TOTAL;6328;NO
2020-11-03;NO;PROGRESAR;F;TREN;0;NO
2020-11-03;NO;PROGRESAR;M;COLECTIVO;3027;NO
2020-11-03;NO;PROGRESAR;M;LANCHA;0;NO
2020-11-03;NO;PROGRESAR;M;SUBTE;0;NO
2020-11-03;NO;PROGRESAR;M;TOTAL;3027;NO
2020-11-03;NO;PROGRESAR;M;TREN;0;NO
2020-11-03;SI;;;COLECTIVO;500519;NO
2020-11-03;SI;;;LANCHA;0;NO
2020-11-03;SI;;;SUBTE;29355;NO
2020-11-03;SI;;;TOTAL;529897;NO
2020-11-03;SI;;;TREN;86019;NO
2020-11-03;SI;;F;COLECTIVO;296904;NO
2020-11-03;SI;;F;LANCHA;0;NO
2020-11-03;SI;;F;SUBTE;16423;NO
2020-11-03;SI;;F;TOTAL;311339;NO
2020-11-03;SI;;F;TREN;49249;NO
2020-11-03;SI;;M;COLECTIVO;277456;NO
2020-11-03;SI;;M;LANCHA;0;NO
2020-11-03;SI;;M;SUBTE;19526;NO
2020-11-03;SI;;M;TOTAL;295793;NO
2020-11-03;SI;;M;TREN;65221;NO
2020-11-03;SI;AUH;F;COLECTIVO;143863;NO
2020-11-03;SI;AUH;F;LANCHA;0;NO
2020-11-03;SI;AUH;F;SUBTE;2830;NO
2020-11-03;SI;AUH;F;TOTAL;146293;NO
2020-11-03;SI;AUH;F;TREN;22195;NO
2020-11-03;SI;AUH;M;COLECTIVO;6626;NO
2020-11-03;SI;AUH;M;LANCHA;0;NO
2020-11-03;SI;AUH;M;SUBTE;219;NO
2020-11-03;SI;AUH;M;TOTAL;6813;NO
2020-11-03;SI;AUH;M;TREN;1450;NO
2020-11-03;SI;JUBILACION;F;COLECTIVO;94434;NO
2020-11-03;SI;JUBILACION;F;LANCHA;0;NO
2020-11-03;SI;JUBILACION;F;SUBTE;2099;NO
2020-11-03;SI;JUBILACION;F;TOTAL;96144;NO
2020-11-03;SI;JUBILACION;F;TREN;9320;NO
2020-11-03;SI;JUBILACION;M;COLECTIVO;49951;NO
2020-11-03;SI;JUBILACION;M;LANCHA;0;NO
2020-11-03;SI;JUBILACION;M;SUBTE;1242;NO
2020-11-03;SI;JUBILACION;M;TOTAL;50986;NO
2020-11-03;SI;JUBILACION;M;TREN;5259;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;16357;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;F;SUBTE;406;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;F;TOTAL;16690;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;F;TREN;2450;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;10566;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;M;SUBTE;285;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;M;TOTAL;10844;NO
2020-11-03;SI;MONOTRIBUTO SOCIAL;M;TREN;1787;NO
2020-11-03;SI;OTRO;F;COLECTIVO;3495;NO
2020-11-03;SI;OTRO;F;LANCHA;0;NO
2020-11-03;SI;OTRO;F;SUBTE;88;NO
2020-11-03;SI;OTRO;F;TOTAL;3569;NO
2020-11-03;SI;OTRO;F;TREN;512;NO
2020-11-03;SI;OTRO;M;COLECTIVO;2007;NO
2020-11-03;SI;OTRO;M;LANCHA;0;NO
2020-11-03;SI;OTRO;M;SUBTE;73;NO
2020-11-03;SI;OTRO;M;TOTAL;2085;NO
2020-11-03;SI;OTRO;M;TREN;423;NO
2020-11-03;SI;PENSION;F;COLECTIVO;48000;NO
2020-11-03;SI;PENSION;F;LANCHA;0;NO
2020-11-03;SI;PENSION;F;SUBTE;901;NO
2020-11-03;SI;PENSION;F;TOTAL;48805;NO
2020-11-03;SI;PENSION;F;TREN;6734;NO
2020-11-03;SI;PENSION;M;COLECTIVO;19179;NO
2020-11-03;SI;PENSION;M;LANCHA;0;NO
2020-11-03;SI;PENSION;M;SUBTE;407;NO
2020-11-03;SI;PENSION;M;TOTAL;19566;NO
2020-11-03;SI;PENSION;M;TREN;2770;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;65322;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;2338;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;66551;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;11489;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;641;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;26;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;668;NO
2020-11-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;116;NO
2020-11-03;SI;PROGRESAR;F;COLECTIVO;14807;NO
2020-11-03;SI;PROGRESAR;F;LANCHA;0;NO
2020-11-03;SI;PROGRESAR;F;SUBTE;451;NO
2020-11-03;SI;PROGRESAR;F;TOTAL;15258;NO
2020-11-03;SI;PROGRESAR;F;TREN;2464;NO
2020-11-03;SI;PROGRESAR;M;COLECTIVO;6478;NO
2020-11-03;SI;PROGRESAR;M;LANCHA;0;NO
2020-11-03;SI;PROGRESAR;M;SUBTE;216;NO
2020-11-03;SI;PROGRESAR;M;TOTAL;6738;NO
2020-11-03;SI;PROGRESAR;M;TREN;1201;NO
2020-11-04;NO;;;COLECTIVO;125100;NO
2020-11-04;NO;;;LANCHA;0;NO
2020-11-04;NO;;;SUBTE;0;NO
2020-11-04;NO;;;TOTAL;125100;NO
2020-11-04;NO;;;TREN;0;NO
2020-11-04;NO;;F;COLECTIVO;64234;NO
2020-11-04;NO;;F;LANCHA;10;NO
2020-11-04;NO;;F;SUBTE;0;NO
2020-11-04;NO;;F;TOTAL;64244;NO
2020-11-04;NO;;F;TREN;0;NO
2020-11-04;NO;;M;COLECTIVO;45676;NO
2020-11-04;NO;;M;LANCHA;10;NO
2020-11-04;NO;;M;SUBTE;0;NO
2020-11-04;NO;;M;TOTAL;45686;NO
2020-11-04;NO;;M;TREN;0;NO
2020-11-04;NO;AUH;F;COLECTIVO;35990;NO
2020-11-04;NO;AUH;F;LANCHA;1;NO
2020-11-04;NO;AUH;F;SUBTE;0;NO
2020-11-04;NO;AUH;F;TOTAL;35991;NO
2020-11-04;NO;AUH;F;TREN;0;NO
2020-11-04;NO;AUH;M;COLECTIVO;1056;NO
2020-11-04;NO;AUH;M;LANCHA;0;NO
2020-11-04;NO;AUH;M;SUBTE;0;NO
2020-11-04;NO;AUH;M;TOTAL;1056;NO
2020-11-04;NO;AUH;M;TREN;0;NO
2020-11-04;NO;JUBILACION;F;COLECTIVO;30188;NO
2020-11-04;NO;JUBILACION;F;LANCHA;3;NO
2020-11-04;NO;JUBILACION;F;SUBTE;0;NO
2020-11-04;NO;JUBILACION;F;TOTAL;30191;NO
2020-11-04;NO;JUBILACION;F;TREN;0;NO
2020-11-04;NO;JUBILACION;M;COLECTIVO;17105;NO
2020-11-04;NO;JUBILACION;M;LANCHA;2;NO
2020-11-04;NO;JUBILACION;M;SUBTE;0;NO
2020-11-04;NO;JUBILACION;M;TOTAL;17107;NO
2020-11-04;NO;JUBILACION;M;TREN;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;3646;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;F;TOTAL;3646;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;1653;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;M;TOTAL;1653;NO
2020-11-04;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-11-04;NO;OTRO;F;COLECTIVO;1318;NO
2020-11-04;NO;OTRO;F;LANCHA;0;NO
2020-11-04;NO;OTRO;F;SUBTE;0;NO
2020-11-04;NO;OTRO;F;TOTAL;1318;NO
2020-11-04;NO;OTRO;F;TREN;0;NO
2020-11-04;NO;OTRO;M;COLECTIVO;623;NO
2020-11-04;NO;OTRO;M;LANCHA;0;NO
2020-11-04;NO;OTRO;M;SUBTE;0;NO
2020-11-04;NO;OTRO;M;TOTAL;623;NO
2020-11-04;NO;OTRO;M;TREN;0;NO
2020-11-04;NO;PENSION;F;COLECTIVO;20743;NO
2020-11-04;NO;PENSION;F;LANCHA;0;NO
2020-11-04;NO;PENSION;F;SUBTE;0;NO
2020-11-04;NO;PENSION;F;TOTAL;20743;NO
2020-11-04;NO;PENSION;F;TREN;0;NO
2020-11-04;NO;PENSION;M;COLECTIVO;8341;NO
2020-11-04;NO;PENSION;M;LANCHA;0;NO
2020-11-04;NO;PENSION;M;SUBTE;0;NO
2020-11-04;NO;PENSION;M;TOTAL;8341;NO
2020-11-04;NO;PENSION;M;TREN;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;17408;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;17408;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;130;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;130;NO
2020-11-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-11-04;NO;PROGRESAR;F;COLECTIVO;6495;NO
2020-11-04;NO;PROGRESAR;F;LANCHA;0;NO
2020-11-04;NO;PROGRESAR;F;SUBTE;0;NO
2020-11-04;NO;PROGRESAR;F;TOTAL;6495;NO
2020-11-04;NO;PROGRESAR;F;TREN;0;NO
2020-11-04;NO;PROGRESAR;M;COLECTIVO;3044;NO
2020-11-04;NO;PROGRESAR;M;LANCHA;0;NO
2020-11-04;NO;PROGRESAR;M;SUBTE;0;NO
2020-11-04;NO;PROGRESAR;M;TOTAL;3044;NO
2020-11-04;NO;PROGRESAR;M;TREN;0;NO
2020-11-04;SI;;;COLECTIVO;508069;NO
2020-11-04;SI;;;LANCHA;0;NO
2020-11-04;SI;;;SUBTE;30406;NO
2020-11-04;SI;;;TOTAL;538396;NO
2020-11-04;SI;;;TREN;88280;NO
2020-11-04;SI;;F;COLECTIVO;303939;NO
2020-11-04;SI;;F;LANCHA;0;NO
2020-11-04;SI;;F;SUBTE;17074;NO
2020-11-04;SI;;F;TOTAL;318715;NO
2020-11-04;SI;;F;TREN;50575;NO
2020-11-04;SI;;M;COLECTIVO;280953;NO
2020-11-04;SI;;M;LANCHA;0;NO
2020-11-04;SI;;M;SUBTE;19915;NO
2020-11-04;SI;;M;TOTAL;299590;NO
2020-11-04;SI;;M;TREN;66568;NO
2020-11-04;SI;AUH;F;COLECTIVO;146487;NO
2020-11-04;SI;AUH;F;LANCHA;0;NO
2020-11-04;SI;AUH;F;SUBTE;2943;NO
2020-11-04;SI;AUH;F;TOTAL;149101;NO
2020-11-04;SI;AUH;F;TREN;23097;NO
2020-11-04;SI;AUH;M;COLECTIVO;6829;NO
2020-11-04;SI;AUH;M;LANCHA;0;NO
2020-11-04;SI;AUH;M;SUBTE;226;NO
2020-11-04;SI;AUH;M;TOTAL;7031;NO
2020-11-04;SI;AUH;M;TREN;1524;NO
2020-11-04;SI;JUBILACION;F;COLECTIVO;95479;NO
2020-11-04;SI;JUBILACION;F;LANCHA;0;NO
2020-11-04;SI;JUBILACION;F;SUBTE;2104;NO
2020-11-04;SI;JUBILACION;F;TOTAL;97249;NO
2020-11-04;SI;JUBILACION;F;TREN;9611;NO
2020-11-04;SI;JUBILACION;M;COLECTIVO;49907;NO
2020-11-04;SI;JUBILACION;M;LANCHA;0;NO
2020-11-04;SI;JUBILACION;M;SUBTE;1213;NO
2020-11-04;SI;JUBILACION;M;TOTAL;50921;NO
2020-11-04;SI;JUBILACION;M;TREN;5363;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;16691;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;F;SUBTE;391;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;F;TOTAL;17024;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;F;TREN;2565;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;10695;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;M;SUBTE;265;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;M;TOTAL;10986;NO
2020-11-04;SI;MONOTRIBUTO SOCIAL;M;TREN;1829;NO
2020-11-04;SI;OTRO;F;COLECTIVO;3552;NO
2020-11-04;SI;OTRO;F;LANCHA;0;NO
2020-11-04;SI;OTRO;F;SUBTE;92;NO
2020-11-04;SI;OTRO;F;TOTAL;3620;NO
2020-11-04;SI;OTRO;F;TREN;505;NO
2020-11-04;SI;OTRO;M;COLECTIVO;2042;NO
2020-11-04;SI;OTRO;M;LANCHA;0;NO
2020-11-04;SI;OTRO;M;SUBTE;85;NO
2020-11-04;SI;OTRO;M;TOTAL;2119;NO
2020-11-04;SI;OTRO;M;TREN;435;NO
2020-11-04;SI;PENSION;F;COLECTIVO;48704;NO
2020-11-04;SI;PENSION;F;LANCHA;0;NO
2020-11-04;SI;PENSION;F;SUBTE;903;NO
2020-11-04;SI;PENSION;F;TOTAL;49513;NO
2020-11-04;SI;PENSION;F;TREN;6841;NO
2020-11-04;SI;PENSION;M;COLECTIVO;19507;NO
2020-11-04;SI;PENSION;M;LANCHA;0;NO
2020-11-04;SI;PENSION;M;SUBTE;416;NO
2020-11-04;SI;PENSION;M;TOTAL;19854;NO
2020-11-04;SI;PENSION;M;TREN;2856;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;67030;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;2420;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;68271;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;11836;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;656;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;27;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;681;NO
2020-11-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;134;NO
2020-11-04;SI;PROGRESAR;F;COLECTIVO;15302;NO
2020-11-04;SI;PROGRESAR;F;LANCHA;0;NO
2020-11-04;SI;PROGRESAR;F;SUBTE;445;NO
2020-11-04;SI;PROGRESAR;F;TOTAL;15761;NO
2020-11-04;SI;PROGRESAR;F;TREN;2564;NO
2020-11-04;SI;PROGRESAR;M;COLECTIVO;6601;NO
2020-11-04;SI;PROGRESAR;M;LANCHA;0;NO
2020-11-04;SI;PROGRESAR;M;SUBTE;212;NO
2020-11-04;SI;PROGRESAR;M;TOTAL;6861;NO
2020-11-04;SI;PROGRESAR;M;TREN;1236;NO
2020-11-05;NO;;;COLECTIVO;129281;NO
2020-11-05;NO;;;LANCHA;0;NO
2020-11-05;NO;;;SUBTE;0;NO
2020-11-05;NO;;;TOTAL;129281;NO
2020-11-05;NO;;;TREN;0;NO
2020-11-05;NO;;F;COLECTIVO;66261;NO
2020-11-05;NO;;F;LANCHA;5;NO
2020-11-05;NO;;F;SUBTE;0;NO
2020-11-05;NO;;F;TOTAL;66266;NO
2020-11-05;NO;;F;TREN;0;NO
2020-11-05;NO;;M;COLECTIVO;46909;NO
2020-11-05;NO;;M;LANCHA;7;NO
2020-11-05;NO;;M;SUBTE;0;NO
2020-11-05;NO;;M;TOTAL;46916;NO
2020-11-05;NO;;M;TREN;0;NO
2020-11-05;NO;AUH;F;COLECTIVO;38652;NO
2020-11-05;NO;AUH;F;LANCHA;4;NO
2020-11-05;NO;AUH;F;SUBTE;0;NO
2020-11-05;NO;AUH;F;TOTAL;38656;NO
2020-11-05;NO;AUH;F;TREN;0;NO
2020-11-05;NO;AUH;M;COLECTIVO;1039;NO
2020-11-05;NO;AUH;M;LANCHA;0;NO
2020-11-05;NO;AUH;M;SUBTE;0;NO
2020-11-05;NO;AUH;M;TOTAL;1039;NO
2020-11-05;NO;AUH;M;TREN;0;NO
2020-11-05;NO;JUBILACION;F;COLECTIVO;31002;NO
2020-11-05;NO;JUBILACION;F;LANCHA;2;NO
2020-11-05;NO;JUBILACION;F;SUBTE;0;NO
2020-11-05;NO;JUBILACION;F;TOTAL;31004;NO
2020-11-05;NO;JUBILACION;F;TREN;0;NO
2020-11-05;NO;JUBILACION;M;COLECTIVO;17677;NO
2020-11-05;NO;JUBILACION;M;LANCHA;2;NO
2020-11-05;NO;JUBILACION;M;SUBTE;0;NO
2020-11-05;NO;JUBILACION;M;TOTAL;17679;NO
2020-11-05;NO;JUBILACION;M;TREN;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;4201;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;F;TOTAL;4201;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;1809;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;M;TOTAL;1809;NO
2020-11-05;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-11-05;NO;OTRO;F;COLECTIVO;1437;NO
2020-11-05;NO;OTRO;F;LANCHA;0;NO
